id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
2087343,7/14/10,Condominium,Entire home/apt,$150.00,148,96,5.15
9410580,11/2/15,Apartment,Private room,$70.00,29,86,5.15
3520447,7/6/14,Apartment,Private room,$65.00,104,96,5.15
9976585,9/23/13,Apartment,Entire home/apt,$200.00,24,95,5.14
8011048,11/14/11,Apartment,Shared room,$110.00,38,95,5.14
8827515,9/29/15,Apartment,Private room,$57.00,34,86,5.13
7672306,9/28/12,Apartment,Private room,$45.00,45,89,5.13
8307479,7/22/15,Apartment,Entire home/apt,$145.00,36,97,5.12
4484974,11/2/14,Apartment,Private room,$45.00,91,94,5.12
8701982,11/13/12,Apartment,Entire home/apt,$178.00,35,84,5.12
11684682,5/1/10,Townhouse,Private room,$29.00,7,97,5.12
10298783,1/1/16,Apartment,Private room,$60.00,7,94,5.12
11827729,11/12/15,Apartment,Private room,$90.00,7,97,5.12
10881719,4/1/15,Apartment,Entire home/apt,$105.00,8,93,5.11
4891441,8/30/12,Apartment,Entire home/apt,$150.00,79,93,5.11
6706793,6/12/13,Townhouse,Private room,$50.00,56,87,5.11
2193649,1/8/14,Apartment,Private room,$89.00,139,93,5.11
11676182,3/7/16,Apartment,Entire home/apt,$200.00,8,98,5.11
8194812,3/3/14,Apartment,Private room,$64.00,32,95,5.11
7050595,6/28/15,House,Private room,$55.00,52,88,5.11
7328783,1/9/15,Apartment,Private room,$49.00,50,90,5.1
4142752,9/18/14,Apartment,Entire home/apt,$175.00,99,96,5.1
7224338,6/16/15,Apartment,Private room,$135.00,49,97,5.1
7214347,7/7/15,Apartment,Private room,$105.00,50,90,5.1
8860629,9/16/14,Apartment,Private room,$69.00,34,98,5.1
1817510,6/17/13,Apartment,Private room,$85.00,157,95,5.09
4198764,3/14/12,Apartment,Private room,$140.00,98,87,5.09
10380116,12/26/15,Cabin,Private room,$63.00,11,84,5.08
834190,5/14/12,Loft,Private room,$99.00,198,99,5.08
7969111,8/20/15,Apartment,Private room,$99.00,40,81,5.08
5567361,7/29/13,Apartment,Entire home/apt,$115.00,63,97,5.07
9530515,11/2/15,Apartment,Private room,$80.00,25,90,5.07
7132096,7/2/15,Apartment,Private room,$90.00,48,85,5.07
9606578,11/23/15,Apartment,Entire home/apt,$385.00,23,87,5.07
7418759,7/18/15,Apartment,Entire home/apt,$165.00,45,96,5.06
9592591,10/24/13,Apartment,Entire home/apt,$345.00,26,99,5.06
7987971,11/29/12,Apartment,Private room,$61.00,34,96,5.05
10475237,9/13/15,Apartment,Private room,$55.00,18,96,5.05
8704528,10/3/15,Apartment,Private room,$43.00,31,94,5.05
7262312,6/28/15,House,Private room,$53.00,46,79,5.05
2323714,4/1/13,Apartment,Entire home/apt,$175.00,76,97,5.04
10365373,8/9/13,Apartment,Private room,$70.00,20,91,5.04
7540104,7/6/15,Apartment,Private room,$120.00,44,99,5.04
1914231,10/29/13,Apartment,Entire home/apt,$140.00,149,95,5.03
5989927,2/26/15,House,Entire home/apt,$500.00,64,96,5.03
6980091,6/24/15,Apartment,Entire home/apt,$99.00,52,87,5.03
7093466,6/30/15,Apartment,Entire home/apt,$130.00,48,81,5.03
3540722,7/8/14,Apartment,Entire home/apt,$145.00,107,91,5.02
3513138,6/27/14,House,Private room,$45.00,103,85,5.02
