id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
8144338,4/23/14,Apartment,Entire home/apt,$60.00,4,95,4
4801046,9/19/12,Apartment,Entire home/apt,$114.00,4,100,4
3943,12/12/08,House,Private room,$89.00,311,96,3.99
6348926,4/23/14,Apartment,Entire home/apt,$91.00,19,96,3.99
4741982,12/3/14,House,Entire home/apt,$125.00,37,98,3.98
4223238,9/29/14,Apartment,Entire home/apt,$179.00,48,96,3.98
4055607,9/7/14,Apartment,Entire home/apt,$190.00,47,97,3.97
4482945,10/20/14,House,Private room,$72.00,43,93,3.96
4082155,8/11/14,House,Entire home/apt,$105.00,30,95,3.96
2346018,2/5/14,Apartment,Entire home/apt,$150.00,73,87,3.95
5761901,3/23/15,Apartment,Private room,$58.00,25,90,3.95
4039225,9/4/14,House,Private room,$54.00,50,79,3.95
2361802,2/8/14,Apartment,Entire home/apt,$150.00,76,96,3.95
4287926,2/3/14,House,Private room,$89.00,42,99,3.95
1120704,4/23/13,Apartment,Entire home/apt,$110.00,114,86,3.94
2153587,10/25/10,Apartment,Entire home/apt,$138.00,68,94,3.94
808830,10/5/12,House,Private room,$99.00,129,96,3.92
246413,7/13/11,House,Private room,$90.00,167,97,3.91
7084337,9/8/09,House,Entire home/apt,$300.00,10,100,3.9
4383455,6/25/14,Condominium,Entire home/apt,$140.00,13,91,3.9
7725273,7/3/13,Apartment,Entire home/apt,$105.00,7,100,3.89
826087,12/30/08,House,Entire home/apt,$130.00,25,90,3.89
1159439,5/12/13,House,Entire home/apt,$95.00,111,98,3.89
713529,9/25/12,House,Private room,$69.00,128,90,3.88
4701977,8/23/12,Apartment,Entire home/apt,$160.00,38,95,3.88
304188,1/4/12,House,Private room,$55.00,171,95,3.87
2138541,12/30/13,Apartment,Private room,$99.00,55,99,3.87
4955183,1/3/15,House,Private room,$84.00,34,86,3.86
3567754,8/22/13,House,Private room,$65.00,57,91,3.84
4621062,11/11/14,Apartment,Entire home/apt,$149.00,33,88,3.84
4604357,11/17/14,Apartment,Entire home/apt,$124.00,37,95,3.83
6430122,5/15/15,Apartment,Entire home/apt,$190.00,13,95,3.82
6088740,1/28/10,Apartment,Entire home/apt,$176.00,20,93,3.82
7177757,7/5/15,Townhouse,Entire home/apt,$109.00,7,89,3.82
6135500,10/8/13,Apartment,Entire home/apt,$120.00,20,98,3.8
4129295,8/25/14,Apartment,Private room,$112.00,47,98,3.8
1911835,11/10/13,Apartment,Entire home/apt,$99.00,72,84,3.79
2537740,3/10/14,Apartment,Entire home/apt,$150.00,66,94,3.79
6540174,7/20/14,Condominium,Entire home/apt,$99.00,15,99,3.78
6187183,12/4/14,House,Entire home/apt,$125.00,18,98,3.78
7749119,5/21/14,House,Entire home/apt,$150.00,5,100,3.75
2399406,2/15/14,Apartment,Entire home/apt,$80.00,8,100,3.75
5974591,12/29/12,Apartment,Private room,$63.00,13,78,3.75
3175218,4/17/13,Apartment,Entire home/apt,$109.00,15,99,3.75
5774184,11/18/13,Apartment,Entire home/apt,$125.00,15,99,3.72
985788,7/6/11,Apartment,Entire home/apt,$85.00,114,88,3.71
4562350,1/30/14,House,Private room,$90.00,39,95,3.71
3125138,1/1/14,House,Entire home/apt,$139.00,59,98,3.71
6746916,11/21/14,House,Entire home/apt,$270.00,13,93,3.71
4093665,1/1/14,Apartment,Entire home/apt,$168.00,47,98,3.71
6374954,11/16/14,House,Private room,$65.00,9,82,3.7
6091388,5/15/12,House,Private room,$72.00,17,98,3.7
7346489,5/21/10,House,Private room,$35.00,8,78,3.69
3920830,8/1/12,House,Private room,$85.00,49,89,3.68
4870349,12/29/11,House,Private room,$67.00,32,96,3.68
