id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
12021293,3/24/16,Apartment,Entire home/apt,$190.00,8,100,6.67
11483578,8/2/14,Apartment,Entire home/apt,$169.00,12,97,6.67
1751743,8/10/13,Cabin,Entire home/apt,$95.00,205,95,6.66
6020465,10/15/14,House,Private room,$95.00,82,99,6.65
5802902,6/24/14,Apartment,Entire home/apt,$119.00,86,96,6.65
4093888,7/9/14,Apartment,Private room,$56.00,126,87,6.64
6092837,4/20/15,Apartment,Entire home/apt,$150.00,75,95,6.64
10998029,1/12/16,Apartment,Entire home/apt,$103.00,19,97,6.63
10660072,11/7/13,House,Entire home/apt,$99.00,21,98,6.63
6813402,3/9/15,Apartment,Entire home/apt,$146.00,70,94,6.62
5222426,7/29/14,Apartment,Entire home/apt,$75.00,98,98,6.62
3449142,6/3/13,Townhouse,Private room,$85.00,147,94,6.62
4746568,9/18/14,House,Entire home/apt,$69.00,102,96,6.61
5785385,2/11/15,House,Private room,$105.00,87,97,6.61
1446537,7/26/13,House,Private room,$100.00,218,94,6.61
8584731,6/24/13,Apartment,Private room,$62.00,46,89,6.6
3818815,11/2/13,Apartment,Entire home/apt,$99.00,139,85,6.6
3788288,5/5/13,Yurt,Entire home/apt,$99.00,139,98,6.6
6400264,5/14/15,House,Entire home/apt,$95.00,68,99,6.6
11653359,6/17/14,Apartment,Entire home/apt,$150.00,9,98,6.59
10002640,12/15/15,Apartment,Entire home/apt,$165.00,20,94,6.59
11128088,7/28/13,Cabin,Entire home/apt,$79.00,9,98,6.59
5436110,9/5/14,Apartment,Entire home/apt,$150.00,94,95,6.59
10800006,10/9/15,Bed & Breakfast,Private room,$35.00,18,96,6.59
6925633,6/16/15,Loft,Entire home/apt,$164.00,69,97,6.59
8345393,3/9/15,Apartment,Entire home/apt,$349.00,50,93,6.58
9756880,10/13/14,Condominium,Private room,$45.00,25,97,6.58
6745994,6/7/15,Apartment,Entire home/apt,$65.00,67,86,6.57
7621469,6/19/12,Apartment,Entire home/apt,$112.00,60,97,6.57
803076,2/23/11,House,Private room,$85.00,270,85,6.56
5421067,10/28/14,Apartment,Entire home/apt,$95.00,94,94,6.56
10295899,1/1/16,House,Entire home/apt,$450.00,21,100,6.56
9903501,5/9/12,Apartment,Entire home/apt,$89.00,31,95,6.55
3506410,12/9/09,Apartment,Entire home/apt,$124.00,107,98,6.55
11679898,3/1/13,Apartment,Entire home/apt,$179.00,12,98,6.55
10500291,1/10/16,Apartment,Entire home/apt,$149.00,22,99,6.53
2918364,6/9/12,Apartment,Entire home/apt,$259.00,155,93,6.53
